id,region_cd,name,lat,lng,seq,police,office,group_id,arrow_configs,controller,diagram_order,weekly_plan,created_at,updated_at,api_int_no
"L02-5032","L02","구삼4거리","37.450342","126.696429","5032","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5033","L02","시청입구삼거리","37.449921","126.704379","5033","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5034","L02","길병원4거리","37.449757","126.707658","5034","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5035","L02","남동구청4거리","37.448395","126.733889","5035","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5036","L02","만수4거리","37.452966","126.736152","5036","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5037","L02","이화4거리","37.465866","126.690078","5037","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5038","L02","석정3거리","37.468454","126.690266","5038","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5039","L02","목화예식장","37.465709","126.710802","5039","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5040","L02","간석시장사거리","37.463969","126.714422","5040","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5041","L02","상인천중","37.462564","126.717126","5041","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5042","L02","만수소방4거리","37.460005","126.725624","5042","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5043","L02","만수시장입구삼거리","37.457516","126.729478","5043","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5044","L02","만수주공사거리","37.45487","126.73335","5044","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5045","L02","중소기업청4거리","37.409239","126.701091","5045","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5046","L02","벗말4거리","37.412771","126.703651","5046","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5047","L02","공단주유소","37.416267","126.706283","5047","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5048","L02","동양이화공업","37.419349","126.708556","5048","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5049","L02","남동공단입구4거리","37.422331","126.709589","5049","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5050","L02","방죽들삼거리","37.434351","126.707595","5050","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5051","L02","남동서4거리","37.442932","126.706688","5051","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5052","L02","보훈지청","37.444929","126.706957","5052","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5053","L02","구월주공4거리","37.45303","126.708089","5053","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5054","L02","구월중학교","37.454599","126.708332","5054","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5055","L02","석천4거리","37.456931","126.708691","5055","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5056","L02","올리브백화점4거리","37.460411","126.70843","5056","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5057","L02","목화4거리","37.464226","126.708197","5057","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5058","L02","올림픽공원4거리","37.450128","126.699672","5058","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5059","L02","구월동아입구","37.449479","126.712625","5059","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5060","L02","남동소방서","37.449286","126.716201","5060","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5061","L02","구룡4거리","37.448616","126.729667","5061","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5062","L02","문예회관3거리","37.447054","126.699268","5062","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5063","L02","동암굴다리4거리","37.467848","126.703202","5063","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5064","L02","구월2동사무소","37.456304","126.714763","5064","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5065","L02","모래마을4거리","37.455826","126.719408","5065","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5066","L02","여성인력개발센터4","37.455512","126.725148","5066","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5067","L02","구남동구청","37.455191","126.729424","5067","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5068","L02","남동교사거리","37.405978","126.68688","5068","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5069","L02","도림고4거리","37.421903","126.719516","5069","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5070","L02","문예역4거리","37.450064","126.701127","5070","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5071","L02","장수3교4거리","37.446933","126.747444","5071","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5072","L02","치야고개삼거리","37.44587","126.757424","5072","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5073","L02","찬우물마을","37.438025","126.717899","5073","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5074","L02","남촌풍림입구","37.431277","126.718465","5074","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5075","L02","남촌마을4거리","37.425292","126.717458","5075","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5076","L02","큰방죽4거리","37.422067","126.716506","5076","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5077","L02","건설교육원","37.450984","126.735146","5077","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5078","L02","드래곤정기","37.414048","126.710919","5078","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5079","L02","논현동보입구","37.413391","126.712329","5079","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5080","L02","논곡초교","37.410195","126.709104","5080","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5081","L02","논현주공2단지","37.409289","126.711332","5081","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5082","L02","논현1지구4거리","37.408882","126.712536","5082","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5083","L02","동인천중교","37.453744","126.695845","5083","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5084","L02","부평3거리역","37.475869","126.709571","5084","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5085","L02","보훈회관","37.474592","126.709266","5085","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5086","L02","간석5거리","37.467071","126.707972","5086","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5087","L02","주원4거리","37.464276","126.702385","5087","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5088","L02","예술고4거리","37.460147","126.70243","5088","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5089","L02","시청역4거리","37.456732","126.702124","5089","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5090","L02","중앙도서관3거리","37.455163","126.701846","5090","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5091","L02","인천YMCA4거리","37.453301","126.701621","5091","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5092","L02","경찰청입구3거리","37.447432","126.700759","5092","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5093","L02","6공단입구4거리","37.470607","126.690491","5093","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5094","L02","남동공단입구삼거리","37.422766","126.704298","5094","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5095","L02","덕골마을","37.421682","126.722911","5095","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5096","L02","도림사거리","37.421175","126.731751","5096","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5097","L02","문화예술회관서측","37.448374","126.69942","5097","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5098","L02","시청정문","37.454949","126.705062","5098","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5099","L02","간석금고","37.457252","126.696626","5099","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5100","L02","간석역4거리","37.463327","126.69527","5100","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5101","L02","주안국민은행5","37.461274","126.697336","5101","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5102","L02","주원초교4거리","37.463056","126.700795","5102","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5103","L02","동남주유소4거리","37.445535","126.738856","5103","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5104","L02","열린광장R","37.453088","126.704855","5104","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5105","L02","국정원앞","37.416559","126.714871","5105","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5106","L02","사리울삼거리","37.412763","126.71373","5106","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5107","L02","공단본부4거리","37.405328","126.698199","5107","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5108","L02","운연삼거리","37.444458","126.763156","5108","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5109","L02","운연마을3거리","37.443196","126.76577","5109","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5110","L02","대우재사거리","37.453416","126.700085","5110","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5111","L02","근린공원앞","37.402231","126.724034","5111","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5112","L02","동춘교사거리","37.402103","126.681759","5112","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5113","L02","광표전기4거리","37.399505","126.693833","5113","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5114","L02","인천대공원정문","37.459334","126.749079","5114","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5115","L02","남동농협3거리","37.445521","126.736","5115","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5116","L02","만월산터널입구","37.465024","126.720836","5116","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5117","L02","장수초교(보)","37.449729","126.741875","5117","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5118","L02","인천대공원후문","37.448295","126.754945","5118","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5119","L02","부평농장3거리","37.467798","126.721276","5119","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5120","L02","만수8단지","37.44878","126.740904","5120","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5121","L02","간석금호입구","37.457109","126.698315","5121","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5122","L02","공단소방4거리","37.408061","126.692404","5122","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5123","L02","소래포구4거리","37.404137","126.739791","5123","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5124","L02","간석홈플러스","37.468974","126.687275","5124","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5125","L02","딩동댕유치원","37.446783","126.739054","5125","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5126","L02","논현유수지입구3","37.402217","126.7049","5126","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5127","L02","외암4거리","37.387251","126.684778","5127","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5128","L02","송도5교4","37.385145","126.697165","5128","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5129","L02","호구포역3거리","37.400476","126.708529","5129","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5130","L02","동암역입구4거리","37.470493","126.707999","5130","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5131","L02","석산3거리","37.464761","126.704469","5131","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5132","L02","수현3거리","37.463049","126.75234","5132","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5133","L02","남동구청역4거리_만성중입구","37.448217","126.736143","5133","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5134","L02","간석초교","37.458985","126.714763","5134","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5135","L02","소래4단지정문","37.399505","126.728714","5135","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5136","L02","소래4단지후문","37.400904","126.730268","5136","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
"L02-5137","L02","소래한라입구3","37.404451","126.736799","5137","","","","{}","","-1","1;1;1;1;1;2;3","2026-06-23T22:43:08.381365+00:00","2026-06-23T22:43:05.98+00:00","null"
