ID,Name,Lat,Lng,Seq,Police,Office,GroupID,FlashCfg,OpIntervention,ArrowConfigs,Controller,DiagramOrder,Weekly_plan
"krd-36341","홍대클럽거리(연등)1","37.549137480","126.923042800","3634","마포","마포","86","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36342","홍대클럽거리(연등)2","37.551662340","126.923432900","3634","마포","마포","86","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36350","태성빌딩","37.550775660","126.921232400","3635","마포","마포","88","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36360","가재울사거리","37.574924200","126.917725400","3636","서대문","서대문","1776","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36370","서교동","37.554034650","126.919995400","3637","마포","마포","540","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36371","서교동(연등)","37.553796600","126.919659000","3637","마포","마포","540","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36380","성산모터스","37.554925820","126.915740500","3638","마포","마포","141","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36381","성산모터스(연등)1","37.553828420","126.916911400","3638","마포","마포","141","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36382","성산모터스(연등)2","37.554581910","126.913667600","3638","마포","마포","141","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36390","내고향풍천장어","37.555294810","126.917925600","3639","마포","마포","141","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36400","도화현대110동","37.540129870","126.956211000","3640","마포","마포","1041","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36401","도화현대110동(연등)","37.540625480","126.955389600","3640","마포","마포","1041","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36410","청기와예식장","37.557542320","126.918765100","3641","마포","마포","63","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36420","희성교회","37.557006730","126.914111400","3642","마포","마포","141","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36421","희성교회(연등)","37.557940180","126.913380500","3642","마포","마포","141","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36440","경성고교입구","37.560300560","126.916295500","3644","마포","마포","63","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36450","성미산약수터","37.562567840","126.914200300","3645","마포","마포","63","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36460","경성고","37.561210040","126.917838300","3646","마포","마포","281","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36461","경성고(연등)","37.562139240","126.919396800","3646","마포","마포","281","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36470","연남코오롱아파트","37.563211740","126.921135800","3647","마포","마포","576","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36480","이조빌라","37.565063340","126.919639700","3648","마포","마포","673","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36481","이조빌라(연등)1","37.565937630","126.918943400","3648","마포","마포","673","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36482","이조빌라(연등)2","37.564390470","126.920207500","3648","마포","마포","673","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36490","연남교","37.567358200","126.916819400","3649","마포","마포","65","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36491","연남교(연등)","37.567029090","126.917677300","3649","마포","마포","65","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36500","연남치안센터","37.560015490","126.923806100","3650","마포","마포","1618","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36510","신촌전화국","37.557981810","126.923023900","3651","마포","마포","1618","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36511","신촌전화국(연등)","37.558423930","126.923374100","3651","마포","마포","1618","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36520","연남동하모니마트","37.563521450","126.925665500","3652","마포","마포","250","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36530","용산전자상가","37.533286630","126.962983700","3653","용산","용산","142","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36531","용산전자상가(연등)","37.533395670","126.963863800","3653","용산","용산","142","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36540","용사의집","37.527971200","126.964882300","3654","용산","용산","563","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36541","용사의집(연등)","37.528681130","126.965882000","3654","용산","용산","563","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36550","산울림소극장","37.554709540","126.930169900","3655","마포","마포","276","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36560","서교천주교회","37.553636420","126.928326400","3656","마포","마포","276","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36561","서교천주교회(연등)1","37.553273570","126.926027300","3656","마포","마포","276","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36562","서교천주교회(연등)2","37.553323470","126.926987600","3656","마포","마포","276","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36570","광흥창역","37.547503550","126.931343700","3657","마포","마포","255","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36580","창전사거리","37.547421730","126.932577400","3658","마포","마포","162","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36590","구수동사거리","37.545485360","126.931883300","3659","마포","마포","677","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36591","구수동사거리(연등)","37.545031310","126.931210800","3659","마포","마포","677","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36600","마포노인종합복지관","37.549285150","126.931939200","3660","마포","마포","1047","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36610","창전삼거리","37.551689570","126.932817500","3661","마포","마포","1047","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36611","창전삼거리(연등)1","37.551062500","126.932677600","3661","마포","마포","1047","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36612","창전삼거리(연등)2","37.550975120","126.932996700","3661","마포","마포","1047","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36620","마포소방서","37.549953940","126.932982600","3662","마포","마포","1048","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36621","마포소방서(연등)","37.549142970","126.932864600","3662","마포","마포","1048","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36630","기업은행신수","37.552624570","126.933297400","3663","마포","마포","1047","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36640","서강치안센터","37.553966770","126.935060400","3664","마포","마포","1047","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36650","신촌로터리","37.555126060","126.936893200","3665","마포","마포","45","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36651","신촌로터리(연등)","37.555427230","126.936102000","3665","마포","마포","45","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36660","르메이에르5차","37.555597440","126.938463100","3666","마포","마포","45","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36661","르메이에르5차(연등)","37.556311020","126.940497100","3666","마포","마포","45","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36670","신촌기차역입구","37.556600590","126.942893200","3667","마포","마포","45","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36680","이대역","37.556770700","126.945877100","3668","마포","마포","45","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36681","이대역(연등)1","37.556704310","126.944915100","3668","마포","마포","45","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36682","이대역(연등)2","37.556895480","126.946915100","3668","마포","마포","45","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36690","북가좌1동주민센터","37.574132770","126.910510400","3669","서대문","서대문","712","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36700","대흥치안센터","37.553418000","126.945936600","3670","마포","마포","675","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36701","대흥치안센터(연등)","37.552316030","126.945399000","3670","마포","마포","675","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36710","마포구치매지원센터","37.550103390","126.943902100","3671","마포","마포","277","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36711","마포구치매지원센터(연등)","37.550913950","126.944178900","3671","마포","마포","277","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36720","신수동서강빌딩","37.549163340","126.939125200","3672","마포","마포","277","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36721","신수동서강빌딩(연등)","37.549880970","126.938432600","3672","마포","마포","277","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36730","신도초교정문","37.632607510","126.929658700","3673","은평","은평","1875","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36740","신당동공공복합청사","37.562157910","127.014902600","3674","중부","중부","214","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36750","신수동성원아파트","37.547319800","126.937048500","3675","마포","마포","632","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36760","도봉산역삼거리","37.687404070","127.045802900","3676","도봉","도봉","625","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36770","대흥역","37.547894290","126.941915200","3677","마포","마포","277","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36790","서울여고","37.545978170","126.946298600","3679","마포","마포","277","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36800","서울창업허브","37.544844960","126.948872100","3680","마포","마포","277","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36810","공덕오거리","37.543943220","126.951005800","3681","마포","마포","195","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36811","공덕오거리(연등)1","37.543391910","126.952346800","3681","마포","마포","195","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36812","공덕오거리(연등)2","37.544466980","126.949748900","3681","마포","마포","195","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36820","강원전자","37.534811700","126.960258900","3682","용산","용산","314","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36830","염리초교입구","37.543356300","126.947735000","3683","마포","마포","299","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36840","마포자이아파트","37.544032160","126.946480400","3684","마포","마포","299","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36841","마포자이아파트(연등)","37.544495280","126.945553100","3684","마포","마포","299","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36850","공덕초교","37.546765420","126.953093000","3685","마포","마포","217","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36860","서부지청","37.549017950","126.954491500","3686","마포","마포","217","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36861","서부지청(연등)","37.549649930","126.954815600","3686","마포","마포","217","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36870","마포경찰서","37.550523000","126.955201500","3687","마포","마포","217","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36880","애오개역","37.552510490","126.956236800","3688","마포","마포","217","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36881","애오개역(연등)","37.554579480","126.957224700","3688","마포","마포","217","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36890","아현교차로","37.557084840","126.959299500","3689","마포","마포","666","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36900","굴레방다리","37.557410350","126.956175800","3690","마포","마포","615","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36901","굴레방다리(연등)1","37.557375350","126.955145100","3690","마포","마포","615","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36902","굴레방다리(연등)2","37.557020800","126.955996400","3690","마포","마포","615","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36910","만리시장","37.552353380","126.963473800","3691","남대문","남대문","1809","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36911","만리시장(연등)","37.551475370","126.962385300","3691","남대문","남대문","1809","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36920","공덕동주민센터","37.549745860","126.960394600","3692","마포","마포","210","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36930","한겨레신문사","37.547532370","126.958253800","3693","마포","마포","210","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36940","신덕성결교회","37.545645380","126.956098100","3694","마포","마포","210","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36950","사랑의전화","37.544562320","126.954752000","3695","마포","마포","210","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36951","사랑의전화(연등)","37.544440340","126.953794300","3695","마포","마포","210","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36960","제일빌딩","37.544281290","126.952827600","3696","마포","마포","210","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36970","신공덕삼성아파트","37.541825420","126.955724200","3697","마포","마포","270","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36971","신공덕삼성아파트(연등)","37.542572620","126.954010400","3697","마포","마포","270","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36980","서울가든호텔","37.541286320","126.948207500","3698","마포","마포","195","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-36990","마포대교입구","37.538928330","126.945030900","3699","마포","마포","195","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37000","엠팰리스웨딩홀","37.541138610","126.941841900","3700","마포","마포","89","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37010","용강동","37.542746430","126.943648600","3701","마포","마포","1601","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37011","용강동(연등)","37.541925220","126.942713500","3701","마포","마포","1601","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37020","용강동주민센터","37.541844030","126.940791800","3702","마포","마포","89","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37021","용강동주민센터(연등)","37.542701210","126.939618900","3702","마포","마포","89","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37030","도봉산역","37.689020350","127.045565700","3703","도봉","도봉","625","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37040","래미안마포웰스트림아파트","37.543926630","126.936513000","3704","마포","마포","677","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37050","대흥주유소","37.545352060","126.939679900","3705","마포","마포","632","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37060","마포세무서앞","37.546622740","126.940765500","3706","마포","마포","632","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37070","마포태영상가","37.545940190","126.942872200","3707","마포","마포","632","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37080","상장회사회관","37.545098360","126.944592800","3708","마포","마포","299","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37090","서강쌍용예가","37.547544670","126.929871000","3709","마포","마포","162","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37100","하중동사거리","37.545542170","126.930680500","3710","마포","마포","677","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37120","북서울교회","37.595057010","127.097435100","3712","중랑","중랑","1750","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37121","북서울교회(연등)","37.595393320","127.099020600","3712","중랑","중랑","1750","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37430","수유우체국","37.644959560","127.015710900","3743","강북","강북","659","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-37431","수유우체국(연등)","37.646573160","127.015036400","3743","강북","강북","659","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-38170","신광운수","37.652714530","127.070723600","3817","노원","노원","670","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-38190","상계벽산아파트","37.661787120","127.074291200","3819","노원","노원","585","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-38210","청솔연립","37.657329700","127.071823400","3821","노원","노원","670","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-38211","청솔연립(연등)","37.656509520","127.071873400","3821","노원","노원","670","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-38250","상계주유소","37.658738060","127.071474100","3825","노원","노원","670","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-38251","상계주유소(연등)1","37.658011390","127.071650900","3825","노원","노원","670","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-38252","상계주유소(연등)2","37.658682650","127.071031500","3825","노원","노원","670","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-38310","옥정중","37.541127290","127.011143400","3831","성동","성동","1619","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-38311","옥정중(연등)","37.541621250","127.011232100","3831","성동","성동","1619","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-38410","유니골프클럽","37.545326930","126.919578300","3841","마포","마포","665","0|||","0|","","","-1","1;1;1;1;1;2;3"
"krd-38411","유니골프클럽(연등)","37.545167040","126.921567200","3841","마포","마포","665","0|||","0|","","","-1","1;1;1;1;1;2;3"
